sample_index,image_path,image_sha256,noisy_label,class_name,trusted_v1,rejection_reasons,knn_label_agreement,prototype_top1_label,prototype_margin,clip_flip_cosine,cross_class_duplicate_conflict
5163,/home/lux1/noise/train/0250/39d3be49af6b44e296b6333905a0cbce.jpg,7f875245286fdb07628782631ff6dcf57667a6ddffaff45be156266440073bec,250,250,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.1,20,0.003942609,0.9948367,False
5164,/home/lux1/noise/train/0250/3df10afbeeee4e7db7d4d3141301fd90.jpg,a981583d0d380babf2dbd4f26aa1df84cda72b706d4efcb5c76e6a9736b465db,250,250,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.35,137,0.008399606,0.99534655,False
5165,/home/lux1/noise/train/0250/4c327f73fba3473fa909ae71943dfa05.jpg,fcc2828cfd312b016f823c6cdd05e5f0ae8c11520173a72d4798288e5b7fff3f,250,250,False,prototype_label_mismatch;low_prototype_margin,0.5,335,0.00061672926,0.991617,False
5166,/home/lux1/noise/train/0250/62d9657fd2be4ebd91f42102d4757c5c.jpg,b1432cb7468bba705ec4e8c14954720eb9bf8aaf8db8f7dd70b67821c931b514,250,250,False,low_knn_agreement;low_prototype_margin,0.05,250,0.0027230382,0.993633,False
5167,/home/lux1/noise/train/0250/690a9c17eccc42e7965f47452d336ed2.jpg,ab0665be52ddf98226fd46aa63a43d5e80619f536b0eee86e71481acc51b5544,250,250,False,prototype_label_mismatch;low_prototype_margin,0.65,335,0.003790617,0.99020255,False
5168,/home/lux1/noise/train/0250/6bb2fde33c5f4995be954c1998039948.jpg,e6b6c238bd15945f376242481d3b3cb02b8ba47b3d9ace0dbae0edc60c95860b,250,250,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.1,335,0.0034410357,0.9851101,False
5169,/home/lux1/noise/train/0250/747e8a6f91bf41d0bd02880d8c4abb82.jpg,0341a92a5a9e5aea5b182c049ce36fcc5d7bb9c9e22f2081d45a4f35e27e61bd,250,250,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.0,137,0.0023615956,0.98210937,False
5170,/home/lux1/noise/train/0250/7dd571930f3048ecb3d260d370fbc98a.jpg,94915cd254ac7a005ab1976c00898ce4517b2529c16992cc2e00a9efe63d843a,250,250,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.1,137,0.004520178,0.9928462,False
5171,/home/lux1/noise/train/0250/8f3832f553544a05a00708af35b01361.jpg,b2570c6da51c03de727f8df9b5b760bc532b56d06f85899f49ecafc4615a4c1a,250,250,False,low_knn_agreement;prototype_label_mismatch,0.0,466,0.0121695995,0.9906222,False
5172,/home/lux1/noise/train/0250/960c196ab3764a09a9e796fd533de399.jpg,166529ca06cc56d296c6afeaf31a2795e4533c97b5a9809ec0ad3d70bdb2fba3,250,250,False,low_knn_agreement;prototype_label_mismatch,0.3,137,0.012251377,0.99759173,False
5173,/home/lux1/noise/train/0250/ad5290a663f24a64bd2bc7c503fee8c9.jpg,af89b0708ee7d3375fef96b615084419eb4ab61a9be3b343759754f277f677c8,250,250,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.05,27,0.008749425,0.987682,False
5174,/home/lux1/noise/train/0250/b04eaee3496b4920b0242dc4ba86e3f2.jpg,6732a27bc83b43b3b78ee1ba8149219e6a9a4f085f2ad4222e4b9a4db7d4b57b,250,250,False,low_prototype_margin,0.65,250,0.007868528,0.9957475,False
5175,/home/lux1/noise/train/0250/c872d693fb894a6fb76494f2960bddc0.jpg,bcb151d4aa0b7b9d6c8d3a9a634b73e097e609a94c3cbf08187ed481cee1cefe,250,250,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.3,335,0.007892013,0.98011994,False
5176,/home/lux1/noise/train/0250/fba1236c36ac418f9fb444712dd0e82b.jpg,74edf118c69f36cd54a3c935538a01520c78e69c98b5a5727d78779ec6dcc43f,250,250,False,prototype_label_mismatch;low_prototype_margin,0.4,415,0.0006443858,0.9941914,False
5177,/home/lux1/noise/train/0250/ff728f78603f45ffbf2bd236715bfb38.jpg,3817f21b9828373c663caab869ba512966741c0406a95d3e24c713be3865fbc6,250,250,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.1,427,0.002644658,0.9941991,False
5178,/home/lux1/noise/train/0251/04e22f4bff9c4782a96d36eda5cdad19.jpg,5cb4b61aaf20f63e6894c9e7258a9c83c93d6c9439d0445cc5fb3ea4ded331b8,251,251,False,low_knn_agreement;prototype_label_mismatch;low_clip_flip_cosine,0.0,233,0.021561444,0.64385146,False
5179,/home/lux1/noise/train/0251/12703b9e95b64e60b9322ef18064e2cf.jpg,283ffb225721aad970e71c17c6b51fe05cc1099c4cd9802f0dc3b18663c152c9,251,251,False,low_knn_agreement;low_prototype_margin,0.35,251,0.0070969462,0.9913461,False
5180,/home/lux1/noise/train/0251/28bfd49b752540c28f0effc3e7503915.jpg,c93f1132d6bb2404d257d790e9e888b211caebda7ffe85c8caeea454f0fb6ccb,251,251,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.1,89,0.0021926165,0.9459822,False
5181,/home/lux1/noise/train/0251/3bb5d8f91cb142ab97794cc4e056b68c.jpg,bab2f6d45d4b1dd3fd0d220f736cf8ae7faf31dc3e575c671d206c5dccd5cad5,251,251,True,,0.4,251,0.045057535,0.9898702,False
5182,/home/lux1/noise/train/0251/3ceee25e71be4322b0bd2ab33891a753.jpg,7f35074928bf5c12ac1b2bec1330f5825f8d9ed0d3c6b4a868a19c98a3931b0f,251,251,False,low_knn_agreement;low_prototype_margin,0.15,251,0.007996798,0.9801954,False
5183,/home/lux1/noise/train/0251/479e4965acce4cdd849543aae428a396.jpg,1b209b19a47159ccee155f5b06102ac5f497a7edef9f6f7303fa8b2b3892e80b,251,251,True,,0.65,251,0.05316466,0.99565214,False
5184,/home/lux1/noise/train/0251/4e7dd90ded254936a8bf9015a6ab999e.jpg,6cee53211d4af98e79ac26b9a6b78421c3c1d54de0a906ab28c12841d922ab8e,251,251,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.2,409,0.0008919835,0.99023974,False
5185,/home/lux1/noise/train/0251/53657294019c4104bc42ebad279ec89f.jpg,429eec957e58b45f01b5453fdd0e7d9d8beb2bc728d8ff6a3e2f74c5fbd08023,251,251,True,,0.8,251,0.04154873,0.99073744,False
5186,/home/lux1/noise/train/0251/53ac16a47ac04f60b92bbb60a149fe27.jpg,40bacfe39af7f8dd9985e71cd30471a2c38456491af63ef5430e6ef64611e501,251,251,True,,0.4,251,0.017814457,0.99098116,False
5187,/home/lux1/noise/train/0251/53ec97a98165418e9d79941d22335bb0.jpg,44fdf722d9163b2872b95944c2c3b8aa44b9eb45e92fbf5ac3eee19e5647d35e,251,251,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.1,334,0.00020593405,0.96453154,False
5188,/home/lux1/noise/train/0251/6a5d540faa69474f9611fe49b217fffc.jpg,8eab97467f4f1a582b68602064893056ff105c1e80f748b5299f30c1844f7efb,251,251,True,,0.5,251,0.037029207,0.98779196,False
5189,/home/lux1/noise/train/0251/6ec7b25cdb884d509eb24ca80b93906c.jpg,a4bd79ae5a39b445dddae30ee3197cc5b94cc2b480a85478e6635fda483a2402,251,251,True,,0.4,251,0.03827989,0.9902838,False
5190,/home/lux1/noise/train/0251/78e9c221dc894a45858f8ebe68047f13.jpg,4ac55f4ea47149acfe820c9404b67263f7afe92638607eae1c9372b105da78b8,251,251,False,low_knn_agreement;prototype_label_mismatch,0.3,68,0.013189971,0.98225605,False
5191,/home/lux1/noise/train/0251/8cc83bd6f9d14ca0ad3e6b1c03285c2d.jpg,1cc9eb7a1c9a455da63c6951319f0f2f65a0bd0e99d1607741bbda015293ac99,251,251,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.0,184,0.00086146593,0.9709151,False
5192,/home/lux1/noise/train/0251/96eb8d4099944050a1468a33575e6ffa.jpg,0effb2d5605dd44da76307c815951782becde55647b324b87cbf1b11160feece,251,251,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.1,334,0.009197891,0.9945895,False
5193,/home/lux1/noise/train/0251/a4d648a6239a483fa14bbc77d5237ebe.jpg,7644829420aef6bad4bb409db64dd8f093705254b9c2ba8292bac03484196990,251,251,True,,0.55,251,0.047447503,0.9909021,False
5194,/home/lux1/noise/train/0251/bc54f41509f4459a879e5fb53c0db17e.jpg,b3e44cf4fef8a4f4b1d28ac368ceb876e17c69524afdf558b56b3c1ff95f3c7f,251,251,False,low_knn_agreement,0.3,251,0.036913335,0.98935,False
5195,/home/lux1/noise/train/0251/c6cc55d82e214495a1fab4bea5a4535f.jpg,de81f96dc5a6ced6e352ec492b612c8ad4e59a73b358d87eca7fc3718eb9971a,251,251,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.0,124,0.0030454993,0.95176804,False
5196,/home/lux1/noise/train/0251/cb4b60c3c5ad4ecb92aec3d6ec93b23f.jpg,215420b033ad8b5a4e5eadc9cf1e0b9312a79ff6e0a07233b1b19017fc5fce42,251,251,True,,0.4,251,0.02559781,0.9894258,False
5197,/home/lux1/noise/train/0251/e8dc9342328c49ea9a13981bf82e6d2a.jpg,937141735d82c1996aa186cb75a9e95d5614c68b4f5bc4aab240abdcc4d2e687,251,251,False,low_knn_agreement;low_prototype_margin,0.05,251,0.005053222,0.9702362,False
5198,/home/lux1/noise/train/0251/f1e20829f7ec4adaabda3608fda59cc5.jpg,3040940e276ff5078687aec6c1e393ed0674b603c16994f9968744e28ba91cb9,251,251,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.25,201,0.0019526482,0.99128866,False
5199,/home/lux1/noise/train/0252/20c9a52e13b243889586e9b8da02cddd.jpg,ce6ae8cc6cec21ae4ae1599dc222ee6f6ddad6a980c9340ddbe7bc58c0c005ae,252,252,True,,0.8,252,0.039456964,0.9724605,False
5200,/home/lux1/noise/train/0252/21cd8717f497439ca8fa22ab56553424.jpg,765ef1ed8d7b0fbd2d3b28f42f709228aa452e4af9e7f422dbaacebeb196b812,252,252,True,,0.95,252,0.07860863,0.9810477,False
5201,/home/lux1/noise/train/0252/2fc8fa048fd84a4a886112e3180140b8.jpg,7b1c8e3df323f4069408b36237aeaba7513c501a1f16bcb1ac7f17cd66e08e75,252,252,False,low_knn_agreement;prototype_label_mismatch,0.25,464,0.014545977,0.98187613,False
5202,/home/lux1/noise/train/0252/40755926563e44e8b1005ad557bda24d.jpg,75dcb9a6f4b3e95abaed5f1333e26fa23dbf01cdc4c1c16f2b6b5192d65e8785,252,252,True,,0.75,252,0.051031053,0.9608487,False
5203,/home/lux1/noise/train/0252/45b5a8fbe7c94f51bbb861a1401b4af7.jpg,d575113a4a57e88a02d228a4383e8754f17e5a4954fdf33ecb74c0b2b4bed30e,252,252,True,,0.95,252,0.051811695,0.9727352,False
5204,/home/lux1/noise/train/0252/46a8d2bb1a184335ae5e599ba34d72ed.jpg,0f94fec81ad6d98c84768f3091b85f42e02d712fafb2f5709a3916512bcd0627,252,252,False,low_knn_agreement;low_prototype_margin,0.15,252,0.0063700676,0.970501,False
5205,/home/lux1/noise/train/0252/49b305b46af24df9acb617bcac8df1c8.jpg,3fcc61c672a25bea62ffc7bf8d573c14b66cfbb983747ab4a7a92a5cc9b7bfd7,252,252,True,,0.85,252,0.031769753,0.9952084,False
5206,/home/lux1/noise/train/0252/517a8d63abb14174b08e658b5be83238.jpg,872eeeb988fc06c48b85293af09c2211d81fd6b52c62c6cf9bcbf22d7134c6ab,252,252,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.0,226,0.0051063895,0.9861196,False
5207,/home/lux1/noise/train/0252/623efed94c0741d88e5f7a5263ea9b54.jpg,c4555532d657c21b4a4495033bf6764446ec420920b576afaa6899a96c03cabb,252,252,True,,1.0,252,0.04860252,0.96987385,False
5208,/home/lux1/noise/train/0252/84ba07374f964c4cb1c83a68c44a470e.jpg,b094e88169b3401723175d3679dadc23ab793e89b8b570fa9be945ef89034255,252,252,True,,1.0,252,0.054035842,0.99350154,False
5209,/home/lux1/noise/train/0252/8f9b688ff9c7433cb178610ad909d4b7.jpg,c8c5053505c52d406e90add835be421cb9a4bb627738834001f06a9296aec1b9,252,252,True,,0.85,252,0.0411492,0.99070275,False
5210,/home/lux1/noise/train/0252/915afd19deb8456194557042a488201e.jpg,2f44fa71fbab43bc0b5f19478114ba5844cd76905e10f6bb97a13991f8691eda,252,252,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.0,35,0.0033887625,0.9929758,False
5211,/home/lux1/noise/train/0252/932faed8ac5042f2b8dcb14157554413.jpg,d72785d074c186628ccc591994e0c14aa3a0196c896c2917824f1c39e0b92c93,252,252,True,,0.85,252,0.0367651,0.96573603,False
5212,/home/lux1/noise/train/0252/c15362f8c8c44fd7b57823064b5baf57.jpg,ef172a77c75e95cf18d1e8f0ca50674faf1d92a26ee86426619ffdad907affec,252,252,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.0,28,0.0049324036,0.92834806,False
5213,/home/lux1/noise/train/0252/ceced127b0a744b2aac2b809a7a4999f.jpg,166f22a03d17d03e1cf1ea4edbae2c00f012c5ea2c2a6f739c43f892aa7104c4,252,252,True,,0.95,252,0.015476525,0.99192923,False
5214,/home/lux1/noise/train/0252/dbc8402969844b8d8bbfe9ec4af7eef6.jpg,1f1f886a9d4b48de48c146af172a3126defe4f055472a6e2cf948d1e72e29420,252,252,True,,0.95,252,0.015077651,0.99272805,False
5215,/home/lux1/noise/train/0252/efe05e2deed54ee1ab4830b38c2bb1a7.jpg,e11bfd6a9be4e57faf29dd6aad7766f0bf797c04fb7e003a7cf237c88f06bfb5,252,252,True,,0.85,252,0.028128326,0.9935377,False
5216,/home/lux1/noise/train/0252/f36bbf71e80546498b6c4341eb4cdcfd.jpg,317658fe14e62104051d35e6ecddf6bd7ad9e21438a72ba42ebb24fdf41bd6b1,252,252,True,,0.85,252,0.01896602,0.9911385,False
5217,/home/lux1/noise/train/0252/f799ac74f7c9464daaa28a1329414cca.jpg,82db13d2a7ab1c5a390a82f432baa1af009cdb55bb781fff0e5bf454bff9011f,252,252,False,low_prototype_margin,0.8,252,0.005672455,0.9927054,False
5218,/home/lux1/noise/train/0252/fd1441b852594cdbab33b676275f1b73.jpg,7ea31592314d4686645fa8fbd75d8a11e590ec84fdf53db2b5698c959c3292cf,252,252,True,,0.8,252,0.019359529,0.99332,False
5219,/home/lux1/noise/train/0253/223c91123c664f5683722b26713dad76.jpg,f373f7327a21179051f6a32171595f9811a9432326e6375999d88aa9e452e743,253,253,False,prototype_label_mismatch,0.45,310,0.028536081,0.95645833,False
5220,/home/lux1/noise/train/0253/45fec2bfeccf4f18a0324e82edc7bd57.jpg,eb3e2953cb8810d80c92e497ba17c97ccc877575ecd6d90c25d70ddea416cd05,253,253,False,low_knn_agreement;prototype_label_mismatch,0.05,495,0.020033777,0.9892099,False
5221,/home/lux1/noise/train/0253/48dc18c742c44064b9da1363b757989d.jpg,455f2699bf2c0b0e44be8e25b396d144c89cb3657dc6f5a782aeb205cdc7a5ba,253,253,True,,0.6,253,0.026801407,0.9924846,False
5222,/home/lux1/noise/train/0253/4ec33510f52a44d381f494a4e920298c.jpg,80467902b8b0a5b07140f2119d6ba12cc9e92327ca2064068369ba5322cd0819,253,253,True,,0.8,253,0.026713371,0.98192793,False
5223,/home/lux1/noise/train/0253/640035d9c8094f36ad5199db64394917.jpg,143a677b1bc670e1f0f7321fa3ab4788e5b677a52da4151f1de64408f78aa219,253,253,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.05,474,0.00062841177,0.81755376,False
5224,/home/lux1/noise/train/0253/69ce5afb17784b87a74a8629c4f9f387.jpg,5e15e79b0c484db3640236af30e2b621fccd8a29312f095d778ef97e972639fd,253,253,True,,0.7,253,0.024568439,0.9932061,False
5225,/home/lux1/noise/train/0253/6fb985eea955450f85ea4470ac5e01da.jpg,92f533e7934289cb9c6d6496c17f88cda65bdcc13f842ae2d4c60c18ba8264d8,253,253,True,,0.75,253,0.029917836,0.98659545,False
5226,/home/lux1/noise/train/0253/7011f4d9430b44ecac9788622c440a65.jpg,3b156f75c280f3468e9a0dd362fbbfb77903540900613609faa0f98853a63e4b,253,253,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.15,48,0.0069848895,0.9891829,False
5227,/home/lux1/noise/train/0253/80a305d506814d64bee7ff8f6c3e37bc.jpg,6223df274d372ed511d48de0593f24f08aafe2142542399d7f2a11ab086c037c,253,253,True,,0.55,253,0.015209734,0.9820128,False
5228,/home/lux1/noise/train/0253/81da0cfd63034e5d853a94656adcf009.jpg,97eabeb6a3a1e1550d86081b9b2e058c063e2036e48898aa8ede975b39d10bee,253,253,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.05,287,0.0034752488,0.9901031,False
5229,/home/lux1/noise/train/0253/87bd5b2d585e4cb9ab1d063ce0a0e8de.jpg,ba2fbdffe382ff62b0cad383d9dd02829b9065e99acc22616cfd6623d870c86b,253,253,False,low_knn_agreement;low_prototype_margin,0.3,253,0.00585258,0.9774025,False
5230,/home/lux1/noise/train/0253/a98449f8bea14ec0b1fa2d2b010b08b2.jpg,a3097c350b4b5d39a469ee1757dc6896099dc025a3998c94fa3060b9dc675a56,253,253,True,,0.55,253,0.011864483,0.94466054,False
5231,/home/lux1/noise/train/0253/ab0768ef6aea468aae563e40bbefd59a.jpg,596440932d99beba1c3cb6670288ef043ced946438a586add76544db0e01ff5d,253,253,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.0,42,0.005260408,0.9801186,False
5232,/home/lux1/noise/train/0253/afa0148df0cc49c181c96874b8787bc5.jpg,debb164e11a54c4af91b8f39c343c1f94cfc6f8c35a29cb1a84e1c73b398b226,253,253,True,,0.7,253,0.022490561,0.9873604,False
5233,/home/lux1/noise/train/0253/b07e1fcb78564c72b85c9afc85963d66.jpg,56e2ed7e1ab485ee5c34b766cabc00f6197c561a91b07bab7a3437967521cd54,253,253,False,low_knn_agreement;prototype_label_mismatch,0.35,276,0.01000911,0.991738,False
5234,/home/lux1/noise/train/0253/b35aa776e3034f139a1fed17d069264f.jpg,2be9750a58c5e2657479a03aa8206f12bb92736b69f84c1159c7e1af70622628,253,253,True,,0.65,253,0.03542781,0.9899359,False
5235,/home/lux1/noise/train/0253/c2a7bf244d6343249a6e349fb4ae98e0.jpg,ea5f534d37271911b0f75102d864f0d023662215a64945b1dcaefafa75384dbb,253,253,True,,0.85,253,0.03571391,0.98981863,False
5236,/home/lux1/noise/train/0253/d66fdbb70266460c8bc96fb8232c7f28.jpg,57b65a3315399bb0084cc2e1a5a431966221952847da28b6c6eb5c89b71be00d,253,253,True,,0.7,253,0.03392744,0.99395365,False
5237,/home/lux1/noise/train/0253/f24f8879e0dd4955a483a0fcc3479111.jpg,59ebf1968dc6314e4fb383ca720131cdaf809b6381b2f0389fa9e55155eea56f,253,253,False,low_knn_agreement,0.3,253,0.010472953,0.9757379,False
5238,/home/lux1/noise/train/0253/f6952c1f0c1447b98a7cf4bd3eb0dabe.jpg,2680e7fe78311302374c87c9d13720e9506344fa0603db55315c827d6d1336f6,253,253,True,,0.9,253,0.040116727,0.99175185,False
5239,/home/lux1/noise/train/0253/f9ccdb6d3b16465192c5a95c19c862bc.jpg,c7ccf1dc2099b80f8abffeee4dbc0fa584dd96647e661b08f20283a2c1403f76,253,253,True,,0.7,253,0.03066647,0.99307466,False
5240,/home/lux1/noise/train/0254/061e89a5cddd4d85aba008927a5c7b5d.jpg,44b8071ce0264bb46f44107abb1886ad7bedcc0f124e486b88b56a87fe152995,254,254,True,,0.65,254,0.03297788,0.98673874,False
5241,/home/lux1/noise/train/0254/0fe0016c5cfc40e693e0efdb59965d32.jpg,b7582bd6acab379417d7ca6a1e37bbb7f1255329cfc73f04aa12dfcb981e3eb4,254,254,False,low_knn_agreement,0.15,254,0.024881065,0.9629911,False
5242,/home/lux1/noise/train/0254/1b403ab886834fe1a7a0e2a2ad4f66df.jpg,a342d18ebee2fbcb08debc61128ffab37bf56114967ca215fb4b63c447a16c2e,254,254,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.1,391,0.0008973479,0.98831165,False
5243,/home/lux1/noise/train/0254/2f531943943548daa1bb4ef5ff3e5d5f.jpg,4e43e1b89077d13077ffdb4dc34397e7c32503aeaab222b9200a9026c64af378,254,254,True,,0.75,254,0.030122459,0.9930109,False
5244,/home/lux1/noise/train/0254/4155821a1cf2469ea25910d6f213a366.jpg,d913e8622ff40d1cff60355ab7e9b60db7a8fb7b94a1366ad41ec1e1745de8aa,254,254,False,low_knn_agreement;prototype_label_mismatch,0.0,242,0.0139712095,0.98893917,False
5245,/home/lux1/noise/train/0254/470713228e51477997f8d24e26b7f6a2.jpg,53baa23b7a2ac5334a1243d420908b4f4555f78ac5620916594a335b058ba927,254,254,True,,1.0,254,0.05449623,0.9908215,False
5246,/home/lux1/noise/train/0254/482a659e00d443d9bf2d8f7b2a214a06.jpg,25f6b620543c4d0d601ecb089dc5c402eab560a1827c887cc9045a012199f425,254,254,True,,0.5,254,0.023690403,0.9857931,False
5247,/home/lux1/noise/train/0254/4c14d3a24dd24994a1352b929a9e3747.jpg,43ddef929406dbf520b9c77a46b64be0ae3d2a0bfec226d23d564050fac933f8,254,254,True,,0.55,254,0.015188336,0.9958364,False
5248,/home/lux1/noise/train/0254/57ae6da107104698a92c2d65cd8eaab2.jpg,261b5e8c33fe9f2ff4fa12e581a20012b1cad623329b4d2bd606b8a175c7e613,254,254,False,low_prototype_margin,0.6,254,0.009456575,0.98642117,False
5249,/home/lux1/noise/train/0254/5fee63a0cf9646c09dd2d84a258cf526.jpg,986f04657ecb8f5bbcf8812e7331b60d8099d201619a3533b872f89389d80016,254,254,True,,0.8,254,0.030102074,0.98618096,False
5250,/home/lux1/noise/train/0254/6e64f1aec19c47a08cbd33bd345579d9.jpg,02d3a7d6c994eb7470afcf9d40ce2679aa7a5754a28cac18817572930555906a,254,254,True,,0.8,254,0.014798224,0.9920035,False
5251,/home/lux1/noise/train/0254/a0fd0c85a6114b9b8d598a3a41a45299.jpg,a9e9f551f4e532b9fbf494aa27eaff31320855bb849bd31c4d2947eb46d50fe7,254,254,True,,0.7,254,0.032096744,0.9873949,False
5252,/home/lux1/noise/train/0254/a8b48442c66e4005879cfaf6f74591f5.jpg,1b593f7a8aaa42da9d088bce5ac3bbf6894b37f6413e02a4b6d382872dfeffb6,254,254,True,,0.8,254,0.044081867,0.9942312,False
5253,/home/lux1/noise/train/0254/b5189e0870d846baa5ba7adb324b6d9d.jpg,f1075381a906b41f9b33c05222620ff76ad67d73473854f19d793f7cb8b189f5,254,254,True,,0.8,254,0.016562998,0.99331176,False
5254,/home/lux1/noise/train/0254/ba3f2b4087ea493aa02bcc0bad4a788e.jpg,82e4998781c021c51b8e72690106be9f4641751fc681020561cc0f0982c07dc1,254,254,False,low_knn_agreement;low_prototype_margin,0.0,254,0.0021499991,0.98475784,False
5255,/home/lux1/noise/train/0254/cbc75c51ef6e40659cd3e7df3cf559be.jpg,3c4d958489ea5833ef9b2f94af1f12c23a101ff009844211759295c00b736d45,254,254,True,,0.65,254,0.023465872,0.98373765,False
5256,/home/lux1/noise/train/0254/ce37accba1824672a9620b8298df38dc.jpg,1501910251c0a709608c1fb471f425479f2d801b73b70f64ba4394ef672d1cfa,254,254,True,,0.7,254,0.024692476,0.9926384,False
5257,/home/lux1/noise/train/0254/d9d5c2e9bc2f4db5acfcc28dcf76221b.jpg,c7618d1391fa2261386bebc541ea4179931cb664b6716f57f4f0726ce480c821,254,254,True,,0.5,254,0.010132253,0.98786676,False
5258,/home/lux1/noise/train/0254/dcfe232049e54abf8e9c45fee2759399.jpg,cf0ecb2f77fa8e1989f7bc53109d2e7e4cf3049cb63952dcfe794ff8ce52941c,254,254,True,,0.65,254,0.014843643,0.9928997,False
5259,/home/lux1/noise/train/0254/fa00bfa2befa48fcb97d01ba590a7438.jpg,3e6ce6b12a9384e585456f2fa431a77b3857c478b3742679a521c38059d6fb1e,254,254,True,,0.65,254,0.03032744,0.9887372,False
5260,/home/lux1/noise/train/0255/0b57e7b668e24d5eb9fdc1a6f02220b3.jpg,9a737f18b169842815e256fce137e704ffa28dc8211382b9cb9c3190c9d34df1,255,255,True,,1.0,255,0.048094273,0.99609184,False
5261,/home/lux1/noise/train/0255/0c09d00056864ac69b2a4916aceb68db.jpg,7f8c59be2d130931778f0f6084db510c8fd2fb3b888542edf9b32836d0d5248c,255,255,True,,1.0,255,0.031155944,0.995259,False
5262,/home/lux1/noise/train/0255/14c42912769840de933c6787761e5a72.jpg,8da15ef165f5cc8757a2c575d2b52c3cbde8d032dbfe1a88e0fe4500778fe8ae,255,255,True,,0.95,255,0.027408719,0.99500585,False
5263,/home/lux1/noise/train/0255/20266e9a6b894665be30e034b0adb0b8.jpg,06842f992d5752ae7badf7e6ceccc4b9c41222d5732496f9030a0bf2f7f06284,255,255,True,,0.55,255,0.021707654,0.9891389,False
5264,/home/lux1/noise/train/0255/203e08fac52b461fba15afa3142f6c9e.jpg,87413fd552659dc4a17e60eb5de2ab258bb74316b86cf2b17f55ac417b312451,255,255,False,low_knn_agreement;prototype_label_mismatch,0.15,109,0.015952885,0.993227,False
